review_id,category,verified_purchase,stars,review_text
R0000445,fitness,1,3,It’s okay. The sweat is fine but nothing special.
R0000446,home,0,4,Love it — packaging is great and it works as expected.
R0000447,home,1,5,Love it — quality is great and it works as expected.
R0000448,fitness,1,2,Disappointed — the fit is not good and support was unhelpful.
R0000449,pet,0,4,Great value. Fast shipping and the taste is excellent.
R0000450,beauty,1,1,Not worth it. The scent failed after a week.
R0000451,beauty,1,2,Poor quality. The scent is frustrating to deal with.
R0000452,pet,1,4,Surprisingly good. The taste exceeded my expectations.
R0000453,pet,1,4,Great value. Fast shipping and the ingredients is excellent.
R0000454,home,1,4,Love it — size is great and it works as expected.
R0000455,fitness,1,4,Great value. Fast shipping and the grip is excellent.
R0000456,fitness,1,4,Five stars. Easy to use and the grip is solid.
R0000457,home,1,4,Five stars. Easy to use and the quality is solid.
R0000458,electronics,1,3,It’s okay. The charging is fine but nothing special.
R0000459,home,1,4,Great value. Fast shipping and the assembly is excellent.
R0000460,beauty,0,5,Surprisingly good. The scent exceeded my expectations.
R0000461,beauty,1,2,Poor quality. The value is frustrating to deal with.
R0000462,electronics,0,2,Poor quality. The battery life is frustrating to deal with.
R0000463,pet,1,5,Love it — my cat is great and it works as expected.
R0000464,home,0,3,Average. The packaging meets the basics.
R0000465,fitness,1,1,Not worth it. The workout failed after a week.
R0000466,pet,1,4,Great value. Fast shipping and the my dog is excellent.
R0000467,home,0,5,Five stars. Easy to use and the instructions is solid.
R0000468,home,1,1,Disappointed — the packaging is not good and support was unhelpful.
R0000469,electronics,1,5,Love it — charging is great and it works as expected.
R0000470,fitness,0,5,Great value. Fast shipping and the sweat is excellent.
R0000471,fitness,1,5,Five stars. Easy to use and the sweat is solid.
R0000472,pet,0,4,Five stars. Easy to use and the smell is solid.
R0000473,beauty,0,5,Surprisingly good. The scent exceeded my expectations.
R0000474,beauty,1,5,Five stars. Easy to use and the value is solid.
R0000475,home,1,5,Five stars. Easy to use and the instructions is solid.
R0000476,pet,1,4,Surprisingly good. The taste exceeded my expectations.
R0000477,electronics,1,4,Love it — charging is great and it works as expected.
R0000478,home,1,4,Love it — assembly is great and it works as expected.
R0000479,beauty,1,4,Five stars. Easy to use and the scent is solid.
R0000480,fitness,1,5,Love it — fit is great and it works as expected.
R0000481,home,1,4,Surprisingly good. The instructions exceeded my expectations.
R0000482,pet,1,4,Five stars. Easy to use and the taste is solid.
R0000483,fitness,1,5,Surprisingly good. The durable exceeded my expectations.
R0000484,fitness,1,4,Five stars. Easy to use and the sweat is solid.
R0000485,beauty,1,3,Decent overall. The scent could be better.
R0000486,pet,1,4,Great value. Fast shipping and the training is excellent.
R0000487,home,1,5,Love it — delivery is great and it works as expected.
R0000488,fitness,1,4,Great value. Fast shipping and the durable is excellent.
R0000489,electronics,1,2,One star. The screen was misleading in the description.
R0000490,home,0,5,Five stars. Easy to use and the instructions is solid.
R0000491,fitness,0,2,Not worth it. The grip failed after a week.
R0000492,beauty,0,4,Great value. Fast shipping and the value is excellent.
R0000493,electronics,1,5,Love it — sound quality is great and it works as expected.
R0000494,electronics,1,2,Disappointed — the setup is not good and support was unhelpful.
R0000495,pet,1,2,One star. The smell was misleading in the description.
R0000496,beauty,0,5,Love it — irritation is great and it works as expected.
R0000497,beauty,1,2,Poor quality. The hydrating is frustrating to deal with.
R0000498,pet,1,5,Surprisingly good. The smell exceeded my expectations.
R0000499,electronics,1,5,Great value. Fast shipping and the sound quality is excellent.
R0000500,beauty,1,5,Love it — texture is great and it works as expected.
R0000501,beauty,1,5,Great value. Fast shipping and the value is excellent.
R0000502,home,0,4,Surprisingly good. The packaging exceeded my expectations.
R0000503,electronics,0,4,Love it — setup is great and it works as expected.
R0000504,beauty,0,4,Great value. Fast shipping and the scent is excellent.
R0000505,electronics,1,5,Love it — battery life is great and it works as expected.
R0000506,home,1,4,Love it — delivery is great and it works as expected.
R0000507,electronics,1,5,Five stars. Easy to use and the battery life is solid.
R0000508,fitness,1,3,It’s okay. The grip is fine but nothing special.
R0000509,home,1,2,Disappointed — the instructions is not good and support was unhelpful.
R0000510,pet,1,5,Five stars. Easy to use and the training is solid.
R0000511,electronics,1,5,Surprisingly good. The screen exceeded my expectations.
R0000512,pet,1,4,Great value. Fast shipping and the my dog is excellent.
R0000513,electronics,1,4,Great value. Fast shipping and the setup is excellent.
R0000514,pet,1,5,Love it — my dog is great and it works as expected.
R0000515,home,0,4,Five stars. Easy to use and the assembly is solid.
R0000516,electronics,1,2,One star. The battery life was misleading in the description.
R0000517,electronics,0,5,Love it — battery life is great and it works as expected.
R0000518,beauty,1,3,Average. The hydrating meets the basics.
R0000519,electronics,1,5,Great value. Fast shipping and the charging is excellent.
R0000520,home,1,4,Five stars. Easy to use and the assembly is solid.
R0000521,fitness,1,3,Decent overall. The grip could be better.
R0000522,electronics,1,4,Five stars. Easy to use and the screen is solid.
R0000523,pet,0,2,One star. The training was misleading in the description.
R0000524,electronics,1,4,Surprisingly good. The screen exceeded my expectations.
R0000525,electronics,0,4,Great value. Fast shipping and the sound quality is excellent.
R0000526,home,1,5,Great value. Fast shipping and the instructions is excellent.
R0000527,beauty,1,4,Five stars. Easy to use and the scent is solid.
R0000528,electronics,0,4,Five stars. Easy to use and the battery life is solid.
R0000529,pet,1,5,Five stars. Easy to use and the taste is solid.
R0000530,electronics,0,5,Great value. Fast shipping and the screen is excellent.
R0000531,home,1,5,Great value. Fast shipping and the delivery is excellent.
R0000532,pet,1,5,Great value. Fast shipping and the smell is excellent.
R0000533,electronics,0,5,Surprisingly good. The screen exceeded my expectations.
R0000534,electronics,1,4,Great value. Fast shipping and the bluetooth is excellent.
R0000535,home,1,4,Love it — assembly is great and it works as expected.
R0000536,home,1,1,One star. The packaging was misleading in the description.
R0000537,pet,1,2,Not worth it. The my cat failed after a week.
R0000538,electronics,1,5,Five stars. Easy to use and the sound quality is solid.
R0000539,home,1,5,Great value. Fast shipping and the assembly is excellent.
R0000540,electronics,1,3,It’s okay. The setup is fine but nothing special.
R0000541,home,1,3,Decent overall. The assembly could be better.
R0000542,home,1,4,Love it — assembly is great and it works as expected.
R0000543,home,1,5,Surprisingly good. The assembly exceeded my expectations.
R0000544,home,0,4,Surprisingly good. The quality exceeded my expectations.
R0000545,pet,1,3,It’s okay. The taste is fine but nothing special.
R0000546,fitness,1,4,Five stars. Easy to use and the durable is solid.
R0000547,fitness,1,5,Great value. Fast shipping and the durable is excellent.
R0000548,fitness,1,4,Surprisingly good. The workout exceeded my expectations.
R0000549,fitness,0,4,Five stars. Easy to use and the sweat is solid.
R0000550,home,0,4,Five stars. Easy to use and the assembly is solid.
R0000551,home,1,4,Great value. Fast shipping and the instructions is excellent.
R0000552,pet,0,3,Decent overall. The taste could be better.
R0000553,home,1,5,Surprisingly good. The instructions exceeded my expectations.
R0000554,beauty,1,4,Surprisingly good. The irritation exceeded my expectations.
R0000555,fitness,1,5,Five stars. Easy to use and the fit is solid.
R0000556,electronics,1,1,Disappointed — the setup is not good and support was unhelpful.
R0000557,electronics,0,4,Surprisingly good. The battery life exceeded my expectations.
R0000558,electronics,1,5,Love it — screen is great and it works as expected.
R0000559,home,1,4,Great value. Fast shipping and the delivery is excellent.
R0000560,electronics,0,5,Five stars. Easy to use and the setup is solid.
R0000561,pet,1,5,Love it — training is great and it works as expected.
R0000562,electronics,0,5,Great value. Fast shipping and the setup is excellent.
R0000563,beauty,1,5,Surprisingly good. The scent exceeded my expectations.
R0000564,fitness,0,2,Poor quality. The durable is frustrating to deal with.
R0000565,home,0,5,Five stars. Easy to use and the delivery is solid.
R0000566,home,1,5,Great value. Fast shipping and the quality is excellent.
R0000567,electronics,1,4,Five stars. Easy to use and the charging is solid.
R0000568,fitness,0,2,Disappointed — the sweat is not good and support was unhelpful.
R0000569,pet,0,3,Decent overall. The ingredients could be better.
R0000570,pet,1,1,Disappointed — the smell is not good and support was unhelpful.
R0000571,fitness,1,3,Decent overall. The sweat could be better.
R0000572,electronics,1,3,Decent overall. The battery life could be better.
R0000573,home,0,5,Five stars. Easy to use and the quality is solid.
R0000574,fitness,1,4,Surprisingly good. The grip exceeded my expectations.
R0000575,home,1,5,Great value. Fast shipping and the delivery is excellent.
R0000576,electronics,1,4,Great value. Fast shipping and the bluetooth is excellent.
R0000577,fitness,1,5,Great value. Fast shipping and the comfort is excellent.
R0000578,electronics,1,3,It’s okay. The setup is fine but nothing special.
R0000579,electronics,1,3,Decent overall. The bluetooth could be better.
R0000580,fitness,1,4,Five stars. Easy to use and the comfort is solid.
R0000581,fitness,1,3,It’s okay. The fit is fine but nothing special.
R0000582,pet,1,5,Surprisingly good. The ingredients exceeded my expectations.
R0000583,pet,1,4,Great value. Fast shipping and the taste is excellent.
R0000584,beauty,0,3,Decent overall. The skin could be better.
R0000585,beauty,1,5,Love it — irritation is great and it works as expected.
R0000586,electronics,1,5,Five stars. Easy to use and the screen is solid.
R0000587,home,1,2,Poor quality. The quality is frustrating to deal with.
R0000588,fitness,1,1,Poor quality. The comfort is frustrating to deal with.
R0000589,home,1,3,Average. The delivery meets the basics.
R0000590,pet,1,4,Surprisingly good. The my dog exceeded my expectations.
R0000591,beauty,1,2,One star. The skin was misleading in the description.
R0000592,fitness,0,2,Not worth it. The grip failed after a week.
R0000593,beauty,1,5,Surprisingly good. The texture exceeded my expectations.
R0000594,beauty,1,4,Love it — value is great and it works as expected.
R0000595,pet,1,5,Surprisingly good. The taste exceeded my expectations.
R0000596,home,1,3,Decent overall. The delivery could be better.
R0000597,pet,1,5,Surprisingly good. The my cat exceeded my expectations.
R0000598,beauty,1,5,Love it — value is great and it works as expected.
R0000599,electronics,1,4,Love it — screen is great and it works as expected.
R0000600,electronics,1,5,Five stars. Easy to use and the sound quality is solid.
R0000601,electronics,0,5,Five stars. Easy to use and the screen is solid.
